,general,specific,class,api_name,corpus,expert
13574,common,base,Throwables,com.google.common.base.Throwables.throwIfInstanceOf,common base Throwables,"Software Development and IT Operations,0.64"
13575,common,collect,Iterators,com.google.common.collect.Iterators.mergeSorted,common collect Iterators,"Data Structure,0.45"
13576,common,common,GenericInternalException,com.facebook.presto.common.GenericInternalException,common common GenericInternalException,"Software Development and IT Operations,0.63"
13577,common,primitives,Primitives,com.google.common.primitives.Primitives.unwrap,common primitives Primitives,"Natural Language Processing,0.46"
13578,common,util,Uninterruptibles,com.google.common.util.concurrent.Uninterruptibles.sleepUninterruptibly,common util Uninterruptibles,"Utility,0.45"
13579,common,function,SUBSCRIPT,com.facebook.presto.common.function.OperatorType.SUBSCRIPT,common function SUBSCRIPT,"Data Structure,0.62"
13580,common,util,Futures,com.google.common.util.concurrent.Futures.transformAsync,common util Futures,"Software Development and IT Operations,0.43"
13581,common,collect,BiMap,com.google.common.collect.BiMap,common collect BiMap,"Software Development and IT Operations,0.54"
13582,common,util,SimpleTimeLimiter,com.google.common.util.concurrent.SimpleTimeLimiter,common util SimpleTimeLimiter,"Software Development and IT Operations,0.59"
13583,common,util,TimeLimiter,com.google.common.util.concurrent.TimeLimiter,common util TimeLimiter,"Big Data,0.56"
13584,common,collect,Iterators,com.google.common.collect.Iterators.advance,common collect Iterators,"Data Structure,0.45"
13585,common,hash,Hashing,com.google.common.hash.Hashing,common hash Hashing,"Data Structure,0.48"
13586,common,predicate,SortedRangeSet,com.facebook.presto.common.predicate.SortedRangeSet,common predicate SortedRangeSet,"Natural Language Processing,0.58"
13587,common,collect,AbstractIterator,com.google.common.collect.AbstractIterator,common collect AbstractIterator,"Data Structure,0.56"
13588,common,graph,Traverser,com.google.common.graph.Traverser.forTree,common graph Traverser,"Data Structure,0.57"
13589,common,type,Decimals,com.facebook.presto.common.type.Decimals.encodeScaledValue,common type Decimals,"Natural Language Processing,0.51"
13590,common,collect,ContiguousSet,com.google.common.collect.ContiguousSet,common collect ContiguousSet,"Geographic Information System ,0.62"
13591,common,collect,Sets,com.google.common.collect.Sets.union,common collect Sets,"Big Data,0.59"
13592,common,collect,DiscreteDomain,com.google.common.collect.DiscreteDomain,common collect DiscreteDomain,"Data Structure,0.66"
13593,common,collect,HashBiMap,com.google.common.collect.HashBiMap,common collect HashBiMap,"Software Development and IT Operations,0.67"
13594,common,collect,Range,com.google.common.collect.Range,common collect Range,"Geographic Information System ,0.6"
13595,common,collect,Iterables,com.google.common.collect.Iterables.getFirst,common collect Iterables,"Software Development and IT Operations,0.64"
13596,common,collect,Iterables,com.google.common.collect.Iterables.getLast,common collect Iterables,"Software Development and IT Operations,0.64"
13597,common,predicate,TupleDomain,com.facebook.presto.common.predicate.TupleDomain.extractFixedValues,common predicate TupleDomain,"Data Structure,0.55"
13598,common,predicate,TupleDomain,com.facebook.presto.common.predicate.TupleDomain.toLinkedMap,common predicate TupleDomain,"Data Structure,0.55"
13599,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.throwOverflowException,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13600,common,type,RowFieldName,com.facebook.presto.common.type.RowFieldName,common type RowFieldName,"Big Data,0.6"
13601,common,type,StandardTypes,com.facebook.presto.common.type.StandardTypes,common type StandardTypes,"Natural Language Processing,0.59"
13602,common,base,Predicate,com.google.common.base.Predicate,common base Predicate,"Data Structure,0.58"
13603,common,base,Preconditions,com.google.common.base.Preconditions.checkElementIndex,common base Preconditions,"Natural Language Processing,0.55"
13604,common,type,AbstractLongType,com.facebook.presto.common.type.AbstractLongType,common type AbstractLongType,"Natural Language Processing,0.59"
13605,common,collect,Iterables,com.google.common.collect.Iterables.cycle,common collect Iterables,"Software Development and IT Operations,0.64"
13606,common,function,CAST,com.facebook.presto.common.function.OperatorType.CAST,common function CAST,"Software Development and IT Operations,0.57"
13607,common,collect,Iterables,com.google.common.collect.Iterables.limit,common collect Iterables,"Software Development and IT Operations,0.64"
13608,common,collect,Lists,com.google.common.collect.Lists.newArrayList,common collect Lists,"Geographic Information System ,0.64"
13609,common,collect,Lists,com.google.common.collect.Lists.transform,common collect Lists,"Geographic Information System ,0.64"
13610,common,function,INDETERMINATE,com.facebook.presto.common.function.OperatorType.INDETERMINATE,common function INDETERMINATE,"Natural Language Processing,0.58"
13611,common,function,SUBTRACT,com.facebook.presto.common.function.OperatorType.SUBTRACT,common function SUBTRACT,"Input and Output,0.61"
13612,common,function,XX_HASH_64,com.facebook.presto.common.function.OperatorType.XX_HASH_64,common function XX_HASH_64,"Input and Output,0.58"
13613,common,predicate,TupleDomain,com.facebook.presto.common.predicate.TupleDomain.columnWiseUnion,common predicate TupleDomain,"Data Structure,0.55"
13614,common,block,MethodHandleUtil,com.facebook.presto.common.block.MethodHandleUtil.compose,common block MethodHandleUtil,"Error Handling,0.65"
13615,common,block,MethodHandleUtil,com.facebook.presto.common.block.MethodHandleUtil.nativeValueGetter,common block MethodHandleUtil,"Error Handling,0.65"
13616,common,primitives,Longs,com.google.common.primitives.Longs,common primitives Longs,"Natural Language Processing,0.46"
13617,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13618,common,function,ADD,com.facebook.presto.common.function.OperatorType.ADD,common function ADD,"Software Development and IT Operations,0.63"
13619,common,function,MULTIPLY,com.facebook.presto.common.function.OperatorType.MULTIPLY,common function MULTIPLY,"Input and Output,0.6"
13620,common,function,NEGATION,com.facebook.presto.common.function.OperatorType.NEGATION,common function NEGATION,"Natural Language Processing,0.59"
13621,common,type,Decimals,com.facebook.presto.common.type.Decimals.longTenToNth,common type Decimals,"Natural Language Processing,0.51"
13622,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.divideRoundUp,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13623,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.isZero,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13624,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.remainder,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13625,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.rescale,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13626,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.throwIfOverflows,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13627,common,util,Futures,com.google.common.util.concurrent.Futures.allAsList,common util Futures,"Software Development and IT Operations,0.43"
13628,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.unscaledDecimal,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13629,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.unscaledDecimalToUnscaledLong,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13630,common,type,BigintEnumType,com.facebook.presto.common.type.BigintEnumType,common type BigintEnumType,"Big Data,0.62"
13631,common,util,MoreExecutors,com.google.common.util.concurrent.MoreExecutors.newDirectExecutorService,common util MoreExecutors,"Software Development and IT Operations,0.46"
13632,common,common,QualifiedObjectName,com.facebook.presto.common.QualifiedObjectName,common common QualifiedObjectName,"Natural Language Processing,0.62"
13633,common,base,Functions,com.google.common.base.Functions.identity,common base Functions,"Software Development and IT Operations,0.7"
13634,common,io,BaseEncoding,com.google.common.io.BaseEncoding,common io BaseEncoding,"Data Structure,0.61"
13635,common,type,Field,com.facebook.presto.common.type.RowType.Field,common type Field,"Natural Language Processing,0.62"
13636,common,type,NAME,com.facebook.presto.common.type.FunctionType.NAME,common type NAME,"Geographic Information System ,0.57"
13637,common,predicate,ValueSet,com.facebook.presto.common.predicate.ValueSet.ofRanges,common predicate ValueSet,"Data Structure,0.59"
13638,common,type,DECIMAL,com.facebook.presto.common.type.StandardTypes.DECIMAL,common type DECIMAL,"Data Structure,0.54"
13639,common,type,INTEGER,com.facebook.presto.common.type.StandardTypes.INTEGER,common type INTEGER,"Data Structure,0.57"
13640,common,type,TIMESTAMP,com.facebook.presto.common.type.StandardTypes.TIMESTAMP,common type TIMESTAMP,"Data Structure,0.58"
13641,common,io,Files,com.google.common.io.Files.copy,common io Files,"Data Structure,0.53"
13642,common,type,Decimals,com.facebook.presto.common.type.Decimals.overflows,common type Decimals,"Natural Language Processing,0.51"
13643,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.overflows,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13644,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.unscaledDecimalToBigInteger,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13645,common,type,UnscaledDecimal128Arithmetic,com.facebook.presto.common.type.UnscaledDecimal128Arithmetic.unscaledDecimalToUnscaledLongUnsafe,common type UnscaledDecimal128Arithmetic,"Input and Output,0.58"
13646,common,base,Stopwatch,com.google.common.base.Stopwatch,common base Stopwatch,"Software Development and IT Operations,0.54"
13647,common,math,DoubleMath,com.google.common.math.DoubleMath,common math DoubleMath,"Machine Learning,0.59"
13648,common,function,SATURATED_FLOOR_CAST,com.facebook.presto.common.function.OperatorType.SATURATED_FLOOR_CAST,common function SATURATED_FLOOR_CAST,"Data Structure,0.57"
13649,common,base,Suppliers,com.google.common.base.Suppliers.memoizeWithExpiration,common base Suppliers,"Software Development and IT Operations,0.62"
13650,common,type,AbstractIntType,com.facebook.presto.common.type.AbstractIntType,common type AbstractIntType,"Natural Language Processing,0.6"
13651,common,block,TestingBlockEncodingSerde,com.facebook.presto.common.block.TestingBlockEncodingSerde,common block TestingBlockEncodingSerde,"Test,0.54"
13652,common,block,TestingBlockJsonSerde,com.facebook.presto.common.block.TestingBlockJsonSerde,common block TestingBlockJsonSerde,"Test,0.52"
13653,common,type,TestingTypeDeserializer,com.facebook.presto.common.type.TestingTypeDeserializer,common type TestingTypeDeserializer,"Data Structure,0.56"
13654,common,type,TestingTypeManager,com.facebook.presto.common.type.TestingTypeManager,common type TestingTypeManager,"Software Development and IT Operations,0.67"
13655,common,type,DateTimeEncoding,com.facebook.presto.common.type.DateTimeEncoding.unpackMillisUtc,common type DateTimeEncoding,"Natural Language Processing,0.64"
13656,common,type,DateTimeEncoding,com.facebook.presto.common.type.DateTimeEncoding.unpackZoneKey,common type DateTimeEncoding,"Natural Language Processing,0.64"
13657,common,type,MAX_TIME_ZONE_KEY,com.facebook.presto.common.type.TimeZoneKey.MAX_TIME_ZONE_KEY,common type MAX_TIME_ZONE_KEY,"Software Development and IT Operations,0.65"
13658,common,type,TimeZoneKey,com.facebook.presto.common.type.TimeZoneKey.getTimeZoneKeys,common type TimeZoneKey,"Geographic Information System ,0.62"
13659,common,function,HASH_CODE,com.facebook.presto.common.function.OperatorType.HASH_CODE,common function HASH_CODE,"Data Structure,0.65"
13660,common,function,EQUAL,com.facebook.presto.common.function.OperatorType.EQUAL,common function EQUAL,"Input and Output,0.64"
13661,common,predicate,Domain,com.facebook.presto.common.predicate.Domain.create,common predicate Domain,"Data Structure,0.57"
13662,common,predicate,Domain,com.facebook.presto.common.predicate.Domain.multipleValues,common predicate Domain,"Data Structure,0.57"
13663,common,predicate,Domain,com.facebook.presto.common.predicate.Domain.notNull,common predicate Domain,"Data Structure,0.57"
13664,common,predicate,Domain,com.facebook.presto.common.predicate.Domain.singleValue,common predicate Domain,"Data Structure,0.57"
13665,common,predicate,Range,com.facebook.presto.common.predicate.Range.greaterThan,common predicate Range,"Natural Language Processing,0.57"
13666,common,block,BlockEncodingManager,com.facebook.presto.common.block.BlockEncodingManager,common block BlockEncodingManager,"Data Structure,0.64"
